latitude,longitude,precision,geohash
23.3100000000,46.6200000000,12,th1hsg7wsdzw
23.3200000000,46.6400000000,12,th1htm60yg0d
23.3300000000,46.6600000000,12,th1htz0g0g1w
23.3400000000,46.6800000000,12,th1hy0zm6g6g
23.3500000000,46.7000000000,12,th1hydtzsg7z
23.3600000000,46.7200000000,12,th1hzhs3ygsg
23.3700000000,46.7400000000,12,th1hzw7h0gy0
23.3800000000,46.7600000000,12,th1m001w6gzh
23.3900000000,46.7800000000,12,th1m0d00th00
23.4000000000,46.8000000000,12,th1m0gydzh1m
23.4100000000,46.8200000000,12,th1m1mtm1h63
23.4200000000,46.8400000000,12,th1m1z7z7h7m
23.4300000000,46.8600000000,12,th1m6363thsd
23.4400000000,46.8800000000,12,th1m6g0gzhtw
23.4500000000,46.9000000000,12,th1m7hzw1hyd
23.4600000000,46.9200000000,12,th1m7wy07hzz
23.4700000000,46.9400000000,12,th1ms0sdtm0g
23.4800000000,46.9600000000,12,th1msd7hzm1z
23.4900000000,46.9800000000,12,th1mth1z1m7h
23.5000000000,47.0000000000,12,th1mtw037ms0
23.5100000000,47.0200000000,12,th1mtzygtmth
23.5200000000,47.0400000000,12,th1my3tmzmy3
23.5300000000,47.0600000000,12,th1mygs01mzm
23.5400000000,47.0800000000,12,th1mzm6d7w03
23.5500000000,47.1000000000,12,th1mzz1htw1m
23.5600000000,47.1200000000,12,th1w00zwzw6d
23.5700000000,47.1400000000,12,th1w0dy31w7w
23.5800000000,47.1600000000,12,th1w1hsg7wsd
23.5900000000,47.1800000000,12,th1w1w7mtwtz
23.6000000000,47.2000000000,12,th1w601zzwyg
23.6100000000,47.2200000000,12,th1w6d0d1wzz
23.6200000000,47.2400000000,12,th1w6gzh7z1h
23.6300000000,47.2600000000,12,th1w7mtwtz60
23.6400000000,47.2800000000,12,th1w7zs0zz7h
23.6500000000,47.3000000000,12,th1ws36g1zs3
23.6600000000,47.3200000000,12,th1wsg1m7ztm
23.6700000000,47.3400000000,12,th1wthzztzy3
23.6800000000,47.3600000000,12,th1wtwy3zzzw
23.6900000000,47.3800000000,12,th1wy0th600d
23.7000000000,47.4000000000,12,th1wyd7ws01w
23.7100000000,47.4200000000,12,th1wzh60y06g
23.7200000000,47.4400000000,12,th1wzw0g007z
23.7300000000,47.4600000000,12,th1wzzzm60sg
23.7400000000,47.4800000000,12,th1z03tzs0y0
23.7500000000,47.5000000000,12,th1z0gs3y0zh
23.7600000000,47.5200000000,12,th1z1m7h0300
23.7700000000,47.5400000000,12,th1z1z1w631m
23.7800000000,47.5600000000,12,th1z6300s363
23.7900000000,47.5800000000,12,th1z6dydy37m
23.8000000000,47.6000000000,12,th1z7htm03sd
23.8100000000,47.6200000000,12,th1z7w7z63tw
23.8200000000,47.6400000000,12,th1zs063s3yd
23.8300000000,47.6600000000,12,th1zsd0gy3zz
23.8400000000,47.6800000000,12,th1zsgzw0d0g
23.8500000000,47.7000000000,12,th1ztmy06d1z
23.8600000000,47.7200000000,12,th1ztzsdsd7h
23.8700000000,47.7400000000,12,th1zy37hyds0
23.8800000000,47.7600000000,12,th1zyg1z0dth
23.8900000000,47.7800000000,12,th1zzm036dy0
23.9000000000,47.8000000000,12,th1zzwygsdzm
23.9100000000,47.8200000000,12,th6000tmyg03
23.9200000000,47.8400000000,12,th600ds00g1m
23.9300000000,47.8600000000,12,th601h6d6g6d
23.9400000000,47.8800000000,12,th601w1hsg7w
23.9500000000,47.9000000000,12,th601zzwygsd
23.9600000000,47.9200000000,12,th6063y30gtz
23.9700000000,47.9400000000,12,th606gsg6gyg
23.9800000000,47.9600000000,12,th607m7msgzz
23.9900000000,47.9800000000,12,th607z1zzh1h
24.0000000000,48.0000000000,12,th60s30d1h60
24.0100000000,48.0200000000,12,th60sdzh7h7h
24.0200000000,48.0400000000,12,th60thtwths3
24.0300000000,48.0600000000,12,th60tws0zhtm
24.0400000000,48.0800000000,12,th60y06g1hy3
24.0500000000,48.1000000000,12,th60yd1m7hzw
24.0600000000,48.1200000000,12,th60ygzztm0d
24.0700000000,48.1400000000,12,th60zmy3zm1w
24.0800000000,48.1600000000,12,th60zzth1m6g
24.0900000000,48.1800000000,12,th63037w7m7z
24.1000000000,48.2000000000,12,th630g60tmsg
24.1100000000,48.2200000000,12,th631m0dzmy0
24.1200000000,48.2400000000,12,th631wzm1mzh
24.1300000000,48.2600000000,12,th6360tz7w00
24.1400000000,48.2800000000,12,th636ds3tw1m
24.1500000000,48.3000000000,12,th637h6gzw63
24.1600000000,48.3200000000,12,th637w1w1w7m
24.1700000000,48.3400000000,12,th63s0007wsd
24.1800000000,48.3600000000,12,th63s3ydtwtw
24.1900000000,48.3800000000,12,th63sgthzwyd
24.2000000000,48.4000000000,12,th63tm7z1wzz
24.2100000000,48.4200000000,12,th63tz637z0g
24.2200000000,48.4400000000,12,th63y30gtz1z
24.2300000000,48.4600000000,12,th63ydzmzz6g
24.2400000000,48.4800000000,12,th63zhy01zs0
24.2500000000,48.5000000000,12,th63zwsd7zth
24.2600000000,48.5200000000,12,th6d007htzy0
24.2700000000,48.5400000000,12,th6d0d1wzzzm
24.2800000000,48.5600000000,12,th6d1h036003
24.2900000000,48.5800000000,12,th6d1mygs01m
24.3000000000,48.6000000000,12,th6d1ztmy06d
24.3100000000,48.6200000000,12,th6d63s0007w
24.3200000000,48.6400000000,12,th6d6g6d60sd
24.3300000000,48.6600000000,12,th6d7m1hs0tz
24.3400000000,48.6800000000,12,th6d7wzwy0yg
24.3500000000,48.7000000000,12,th6ds0y300zz
24.3600000000,48.7200000000,12,th6dsdsg631h
24.3700000000,48.7400000000,12,th6dth7ms360
24.3800000000,48.7600000000,12,th6dtw1zy37h
24.3900000000,48.7800000000,12,th6dy00d03s3
24.4000000000,48.8000000000,12,th6dy3zh63tm
24.4100000000,48.8200000000,12,th6dygtws3y3
24.4200000000,48.8400000000,12,th6dzms0y3zw
24.4300000000,48.8600000000,12,th6dzz6g0d0d
24.4400000000,48.8800000000,12,th6g031m6d1w
24.4500000000,48.9000000000,12,th6g0dzzsd6g
24.4600000000,48.9200000000,12,th6g1hy3yd7z
24.4700000000,48.9400000000,12,th6g1wth0dsg
24.4800000000,48.9600000000,12,th6g607w6dy0
24.4900000000,48.9800000000,12,th6g6d60sdzh
24.5000000000,49.0000000000,12,th6g7h0dyg00
24.5100000000,49.0200000000,12,th6g7mzm0g1m
24.5200000000,49.0400000000,12,th6g7ztz6g63
24.5300000000,49.0600000000,12,th6gs3s3sg7m
24.5400000000,49.0800000000,12,th6gsg6gygsd
24.5500000000,49.1000000000,12,th6gtm1w0gtw
24.5600000000,49.1200000000,12,th6gtz006gyd
24.5700000000,49.1400000000,12,th6gy0ydsgzw
24.5800000000,49.1600000000,12,th6gydthzh0g
24.5900000000,49.1800000000,12,th6gzh7z1h1z
24.6000000000,49.2000000000,12,th6gzw637h6g
24.6100000000,49.2200000000,12,th7h000gths0
24.6200000000,49.2400000000,12,th7h03zmzhth
24.6300000000,49.2600000000,12,th7h0gy01hy0
24.6400000000,49.2800000000,12,th7h1msd7hzm
24.6500000000,49.3000000000,12,th7h1z7htm03
24.6600000000,49.3200000000,12,th7h631wzm1m
24.6700000000,49.3400000000,12,th7h6g031m6d
24.6800000000,49.3600000000,12,th7h7hyg7m7w
24.6900000000,49.3800000000,12,th7h7wtmtmsd
24.7000000000,49.4000000000,12,th7hs07zzmtz
24.7100000000,49.4200000000,12,th7hsd6d1myg
24.7200000000,49.4400000000,12,th7hth1h7mzz
24.7300000000,49.4600000000,12,th7htmzwtw1h
24.7400000000,49.4800000000,12,th7htzy0zw60
24.7500000000,49.5000000000,12,th7hy3sg1w7h
24.7600000000,49.5200000000,12,th7hyg7m7ws3
24.7700000000,49.5400000000,12,th7hzm1ztwtm
24.7800000000,49.5600000000,12,th7hzz03zwy3
24.7900000000,49.5800000000,12,th7m00zh1wzw
24.8000000000,49.6000000000,12,th7m0dtw7z0d
24.8100000000,49.6200000000,12,th7m1hs0tz1w
24.8200000000,49.6400000000,12,th7m1w6dzz6g
24.8300000000,49.6600000000,12,th7m601m1z7z
24.8400000000,49.6800000000,12,th7m63zz7zsg
24.8500000000,49.7000000000,12,th7m6gy3tzy0
24.8600000000,49.7200000000,12,th7m7msgzzzh
24.8700000000,49.7400000000,12,th7m7z7w6000
24.8800000000,49.7600000000,12,th7ms360s01m
24.8900000000,49.7800000000,12,th7msg0dy063
24.9000000000,49.8000000000,12,th7mthzm007m
24.9100000000,49.8200000000,12,th7mtwtz60s3
24.9200000000,49.8400000000,12,th7my0s3s0tw
24.9300000000,49.8600000000,12,th7myd6gy0yd
24.9400000000,49.8800000000,12,th7mzh1w00zw
24.9500000000,49.9000000000,12,th7mzw00630g
24.9600000000,49.9200000000,12,th7mzzyds31z
24.9700000000,49.9400000000,12,th7w03thy36g
24.9800000000,49.9600000000,12,th7w0g7z03s0
24.9900000000,49.9800000000,12,th7w1m6363th
25.0000000000,50.0000000000,12,th7w1z0gs3y0
25.0100000000,50.0200000000,12,th7w60zmy3zm
25.0200000000,50.0400000000,12,th7w6dy00d03
25.0300000000,50.0600000000,12,th7w7hsd6d1m
25.0400000000,50.0800000000,12,th7w7w7hsd6d
25.0500000000,50.1000000000,12,th7ws01wyd7w
25.0600000000,50.1200000000,12,th7wsd030dsd
25.0700000000,50.1400000000,12,th7wsgyg6dtz
25.0800000000,50.1600000000,12,th7wtmtmsdyg
25.0900000000,50.1800000000,12,th7wtz7zydzz
25.1000000000,50.2000000000,12,th7wy36d0g1h
25.1100000000,50.2200000000,12,th7wyg1h6g60
25.1200000000,50.2400000000,12,th7wzhzwsg7h
25.1300000000,50.2600000000,12,th7wzwy0ygs3
25.1400000000,50.2800000000,12,th7z00sg0gtm
25.1500000000,50.3000000000,12,th7z0d7m6gy3
25.1600000000,50.3200000000,12,th7z1h1zsgzw
25.1700000000,50.3400000000,12,th7z1w03zh0d
25.1800000000,50.3600000000,12,th7z1zzh1h1w
25.1900000000,50.3800000000,12,th7z63tw7h6g
25.2000000000,50.4000000000,12,th7z6gs0th7z
25.2100000000,50.4200000000,12,th7z7m6dzhsg
25.2200000000,50.4400000000,12,th7z7z1m1hy0
25.2300000000,50.4600000000,12,th7zs0zz7hzh
25.2400000000,50.4800000000,12,th7zsdy3tm00
25.2500000000,50.5000000000,12,th7zthsgzm1h
25.2600000000,50.5200000000,12,th7ztw7w1m63
25.2700000000,50.5400000000,12,th7zy0607m7m
25.2800000000,50.5600000000,12,th7zyd0dtms3
25.2900000000,50.5800000000,12,th7zygzhzmtw
25.3000000000,50.6000000000,12,th7zzmtz1myd
25.3100000000,50.6200000000,12,th7zzzs37mzw
25.3200000000,50.6400000000,12,ths0036gtw0g
25.3300000000,50.6600000000,12,ths00g1mzw1z
25.3400000000,50.6800000000,12,ths01m001w6g
25.3500000000,50.7000000000,12,ths01wyd7ws0
25.3600000000,50.7200000000,12,ths060thtwth
25.3700000000,50.7400000000,12,ths06d7wzwy0
25.3800000000,50.7600000000,12,ths07h631wzm
25.3900000000,50.7800000000,12,ths07w0g7z03
25.4000000000,50.8000000000,12,ths07zzmtz1m
25.4100000000,50.8200000000,12,ths0s3tzzz6d
25.4200000000,50.8400000000,12,ths0sgsd1z7w
25.4300000000,50.8600000000,12,ths0tm7h7zsd
25.4400000000,50.8800000000,12,ths0tz1wtztz
25.4500000000,50.9000000000,12,ths0y300zzyg
25.4600000000,50.9200000000,12,ths0ydyg1zzz
25.4700000000,50.9400000000,12,ths0zhtms01h
25.4800000000,50.9600000000,12,ths0zw7zy060
25.4900000000,50.9800000000,12,ths3006d007h
25.5000000000,51.0000000000,12,ths30d1h60s3
25.5100000000,51.0200000000,12,ths30gzws0tm
25.5200000000,51.0400000000,12,ths31my0y0y3
25.5300000000,51.0600000000,12,ths31zsg00zw
25.5400000000,51.0800000000,12,ths3637m630d
25.5500000000,51.1000000000,12,ths36g1zs31w
25.5600000000,51.1200000000,12,ths37m03y36g
25.5700000000,51.1400000000,12,ths37wzh037z
25.5800000000,51.1600000000,12,ths3s0tw63sg
25.5900000000,51.1800000000,12,ths3sds0s3tz
25.6000000000,51.2000000000,12,ths3th6dy3zh
25.6100000000,51.2200000000,12,ths3tw1m0d00
25.6200000000,51.2400000000,12,ths3tzzz6d1h
25.6300000000,51.2600000000,12,ths3y3y3sd63
25.6400000000,51.2800000000,12,ths3ygsgyd7m
25.6500000000,51.3000000000,12,ths3zm7w0ds3
25.6600000000,51.3200000000,12,ths3zz606dtw
25.6700000000,51.3400000000,12,thsd030dsdyd
25.6800000000,51.3600000000,12,thsd0dzhydzw
25.6900000000,51.3800000000,12,thsd1htz0g0g
25.7000000000,51.4000000000,12,thsd1ws36g1z
25.7100000000,51.4200000000,12,thsd606gsg6g
25.7200000000,51.4400000000,12,thsd6d1mygs0
25.7300000000,51.4600000000,12,thsd7h000gth
25.7400000000,51.4800000000,12,thsd7myd6gy0
25.7500000000,51.5000000000,12,thsd7zthsgzm
25.7600000000,51.5200000000,12,thsds37wzh03
25.7700000000,51.5400000000,12,thsdsg631h1m
25.7800000000,51.5600000000,12,thsdtm0g7h6d
25.7900000000,51.5800000000,12,thsdtwzmth7w
25.8000000000,51.6000000000,12,thsdy0tzzhsd
25.8100000000,51.6200000000,12,thsdydsd1htz
25.8200000000,51.6400000000,12,thsdzh7h7hyg
25.8300000000,51.6600000000,12,thsdzw1wthzz
25.8400000000,51.6800000000,12,thsg0000zm1h
25.8500000000,51.7000000000,12,thsg03yg1m60
25.8600000000,51.7200000000,12,thsg0gtm7m7h
25.8700000000,51.7400000000,12,thsg1m7ztms3
25.8800000000,51.7600000000,12,thsg1z63zmtm
25.8900000000,51.7800000000,12,thsg631h1my3
25.9000000000,51.8000000000,12,thsg6dzw7mzw
25.9100000000,51.8200000000,12,thsg7hy0tw0d
25.9200000000,51.8400000000,12,thsg7wsdzw1w
25.9300000000,51.8600000000,12,thsgs07m1w6d
25.9400000000,51.8800000000,12,thsgsd1z7w7z
25.9500000000,51.9000000000,12,thsgth03twsg
25.9600000000,51.9200000000,12,thsgtmygzwtz
25.9700000000,51.9400000000,12,thsgtztw1wzh
25.9800000000,51.9600000000,12,thsgy3s07z00
25.9900000000,51.9800000000,12,thsgyg6dtz1h
26.0000000000,52.0000000000,12,thsgzm1hzz63
26.0100000000,52.0200000000,12,thsgzwzz1z7m
26.0200000000,52.0400000000,12,thth00y37zs3
26.0300000000,52.0600000000,12,thth0dsgtztw
26.0400000000,52.0800000000,12,thth1h7mzzyd
26.0500000000,52.1000000000,12,thth1w601zzw
26.0600000000,52.1200000000,12,thth600ds00g
26.0700000000,52.1400000000,12,thth63zhy01z
26.0800000000,52.1600000000,12,thth6gtz006g
26.0900000000,52.1800000000,12,thth7ms360s0
26.1000000000,52.2000000000,12,thth7z6gs0th
26.1100000000,52.2200000000,12,thths31my0y0
26.1200000000,52.2400000000,12,ththsg0000zm
26.1300000000,52.2600000000,12,thththyd6303
26.1400000000,52.2800000000,12,ththtwths31m
26.1500000000,52.3000000000,12,ththy07wy36d
26.1600000000,52.3200000000,12,ththyd63037w
26.1700000000,52.3400000000,12,ththzh0g63sd
26.1800000000,52.3600000000,12,ththzmzms3tz
26.1900000000,52.3800000000,12,ththzztzy3yg
26.2000000000,52.4000000000,12,thtm03sd03zz
26.2100000000,52.4200000000,12,thtm0g7h6d1h
26.2200000000,52.4400000000,12,thtm1m1wsd60
26.2300000000,52.4600000000,12,thtm1z00yd7h
26.2400000000,52.4800000000,12,thtm60yg0ds3
26.2500000000,52.5000000000,12,thtm6dtm6dtm
26.2600000000,52.5200000000,12,thtm7h7zsdy3
26.2700000000,52.5400000000,12,thtm7w63ydzm
26.2800000000,52.5600000000,12,thtms01h0g0d
26.2900000000,52.5800000000,12,thtms3zw6g1w
26.3000000000,52.6000000000,12,thtmsgy0sg6d
26.3100000000,52.6200000000,12,thtmtmsdyg7z
26.3200000000,52.6400000000,12,thtmtz7m0gsg
26.3300000000,52.6600000000,12,thtmy31z6gtz
26.3400000000,52.6800000000,12,thtmyg03sgzh
26.3500000000,52.7000000000,12,thtmzhygzh00
26.3600000000,52.7200000000,12,thtmzwtw1h1h
26.3700000000,52.7400000000,12,thtw00s07h63
26.3800000000,52.7600000000,12,thtw0d6dth7m
26.3900000000,52.7800000000,12,thtw1h1hzhs3
26.4000000000,52.8000000000,12,thtw1mzz1htw
26.4100000000,52.8200000000,12,thtw1zy37hyd
26.4200000000,52.8400000000,12,thtw63sgthzw
26.4300000000,52.8600000000,12,thtw6g7mzm0g
26.4400000000,52.8800000000,12,thtw7m601m1z
26.4500000000,52.9000000000,12,thtw7z0d7m6g
26.4600000000,52.9200000000,12,thtws0zhtms0
26.4700000000,52.9400000000,12,thtwsdtwzmth
26.4800000000,52.9600000000,12,thtwths31my0
26.4900000000,52.9800000000,12,thtwtw6g7mzm
26.5000000000,53.0000000000,12,thtwy01mtw03
26.5100000000,53.0200000000,12,thtwy3zzzw1m
26.5200000000,53.0400000000,12,thtwygyd1w6d
26.5300000000,53.0600000000,12,thtwzmth7w7w
26.5400000000,53.0800000000,12,thtwzz7wtwsd
26.5500000000,53.1000000000,12,thtz0360zwtz
26.5600000000,53.1200000000,12,thtz0g0g1wyg
26.5700000000,53.1400000000,12,thtz1hzm7wzz
26.5800000000,53.1600000000,12,thtz1wtztz1h
26.5900000000,53.1800000000,12,thtz60s3zz60
26.6000000000,53.2000000000,12,thtz6d7h1z7h
26.6100000000,53.2200000000,12,thtz7h1w7zs0
26.6200000000,53.2400000000,12,thtz7w00tztm
26.6300000000,53.2600000000,12,thtz7zydzzy3
26.6400000000,53.2800000000,12,thtzs3tm1zzm
26.6500000000,53.3000000000,12,thtzsg7zs00d
26.6600000000,53.3200000000,12,thtztm63y01w
26.6700000000,53.3400000000,12,thtztz1h006d
26.6800000000,53.3600000000,12,thtzy0zw607z
26.6900000000,53.3800000000,12,thtzydy0s0sg
26.7000000000,53.4000000000,12,thtzzhsdy0tz
26.7100000000,53.4200000000,12,thtzzw7m00zh
26.7200000000,53.4400000000,12,thy0001z6300
26.7300000000,53.4600000000,12,thy00d03s31h
26.7400000000,53.4800000000,12,thy00gygy363
26.7500000000,53.5000000000,12,thy01mtw037m
26.7600000000,53.5200000000,12,thy01zs063s3
26.7700000000,53.5400000000,12,thy0636ds3tw
26.7800000000,53.5600000000,12,thy06g1hy3yd
26.7900000000,53.5800000000,12,thy07hzz03zw
26.8000000000,53.6000000000,12,thy07wy36d0g
26.8100000000,53.6200000000,12,thy0s0sgsd1z
26.8200000000,53.6400000000,12,thy0sd7myd6g
26.8300000000,53.6600000000,12,thy0th600ds0
26.8400000000,53.6800000000,12,thy0tw0d6dth
26.8500000000,53.7000000000,12,thy0tzzhsdy0
26.8600000000,53.7200000000,12,thy0y3twydzm
26.8700000000,53.7400000000,12,thy0ygs30g03
26.8800000000,53.7600000000,12,thy0zm6g6g1m
26.8900000000,53.7800000000,12,thy0zz1msg6d
26.9000000000,53.8000000000,12,thy300zzyg7w
26.9100000000,53.8200000000,12,thy30dyd0gsd
26.9200000000,53.8400000000,12,thy31hth6gtz
26.9300000000,53.8600000000,12,thy31w7wsgyg
26.9400000000,53.8800000000,12,thy36060ygzz
26.9500000000,53.9000000000,12,thy36d0g1h0g
26.9600000000,53.9200000000,12,thy36gzm7h60
26.9700000000,53.9400000000,12,thy37mtzth7h
26.9800000000,53.9600000000,12,thy37zs3zhs0
26.9900000000,53.9800000000,12,thy3s37h1htm
27.0000000000,54.0000000000,12,thy3sg1w7hy3
27.0100000000,54.0200000000,12,thy3tm00thzm
27.0200000000,54.0400000000,12,thy3twydzm0d
27.0300000000,54.0600000000,12,thy3y0tm1m1w
27.0400000000,54.0800000000,12,thy3yd7z7m6d
27.0500000000,54.1000000000,12,thy3zh63tm7z
27.0600000000,54.1200000000,12,thy3zw0gzmsg
27.0700000000,54.1400000000,12,thy3zzzw1mtz
27.0800000000,54.1600000000,12,thyd03y07mzh
27.0900000000,54.1800000000,12,thyd0gsdtw00
27.1000000000,54.2000000000,12,thyd1m7hzw1h
27.1100000000,54.2200000000,12,thyd1z1z1w63
27.1200000000,54.2400000000,12,thyd63037w7m
27.1300000000,54.2600000000,12,thyd6dygtws3
27.1400000000,54.2800000000,12,thyd7htmzwtw
27.1500000000,54.3000000000,12,thyd7ws01wyd
27.1600000000,54.3200000000,12,thyds06d7wzw
27.1700000000,54.3400000000,12,thydsd1htz0g
27.1800000000,54.3600000000,12,thydsgzwzz1z
27.1900000000,54.3800000000,12,thydtmy31z6g
27.2000000000,54.4000000000,12,thydtzsg7zs0
27.2100000000,54.4200000000,12,thydy37mtzth
27.2200000000,54.4400000000,12,thydyg1zzzy0
27.2300000000,54.4600000000,12,thydzm0d1zzm
27.2400000000,54.4800000000,12,thydzwzhs003
27.2500000000,54.5000000000,12,thyg00twy01m
27.2600000000,54.5200000000,12,thyg0ds3006d
27.2700000000,54.5400000000,12,thyg1h6g607w
27.2800000000,54.5600000000,12,thyg1w1ms0sd
27.2900000000,54.5800000000,12,thyg1zzzy0tw
27.3000000000,54.6000000000,12,thyg63yd00yg
27.3100000000,54.6200000000,12,thyg6gth60zz
27.3200000000,54.6400000000,12,thyg7m7ws30g
27.3300000000,54.6600000000,12,thyg7z60y360
27.3400000000,54.6800000000,12,thygs30g037h
27.3500000000,54.7000000000,12,thygsdzm63s0
27.3600000000,54.7200000000,12,thygthtzs3tm
27.3700000000,54.7400000000,12,thygtws3y3y3
27.3800000000,54.7600000000,12,thygy07h03zm
27.3900000000,54.7800000000,12,thygyd1w6d0d
27.4000000000,54.8000000000,12,thygzh00sd1w
27.4100000000,54.8200000000,12,thygzmydyd6d
27.4200000000,54.8400000000,12,thygzztm0d7z
27.4300000000,54.8600000000,12,thzh037z6dsg
27.4400000000,54.8800000000,12,thzh0g63sdtz
27.4500000000,54.9000000000,12,thzh1m0gydzh
27.4600000000,54.9200000000,12,thzh1wzw0g00
27.4700000000,54.9400000000,12,thzh60y06g1h
27.4800000000,54.9600000000,12,thzh6dsdsg63
27.4900000000,54.9800000000,12,thzh7h7hyg7m
27.5000000000,55.0000000000,12,thzh7w1z0gs3
27.5100000000,55.0200000000,12,thzhs0036gtw
27.5200000000,55.0400000000,12,thzhs3ygsgyd
27.5300000000,55.0600000000,12,thzhsgtmygzw
27.5400000000,55.0800000000,12,thzhtms01h0g
27.5500000000,55.1000000000,12,thzhtz6d7h1z
27.5600000000,55.1200000000,12,thzhy31hth6g
27.5700000000,55.1400000000,12,thzhydzwzhs0
27.5800000000,55.1600000000,12,thzhzhy31hth
27.5900000000,55.1800000000,12,thzhzwsg7hy0
27.6000000000,55.2000000000,12,thzm007mthzm
27.6100000000,55.2200000000,12,thzm0d1zzm03
27.6200000000,55.2400000000,12,thzm1h0d1m1m
27.6300000000,55.2600000000,12,thzm1mzh7m63
27.6400000000,55.2800000000,12,thzm1ztwtm7w
27.6500000000,55.3000000000,12,thzm63s0zmsd
27.6600000000,55.3200000000,12,thzm6g6g1mtw
27.6700000000,55.3400000000,12,thzm7m1m7myg
27.6800000000,55.3600000000,12,thzm7wzztmzz
27.6900000000,55.3800000000,12,thzms0y3zw0g
27.7000000000,55.4000000000,12,thzmsdth1w60
27.7100000000,55.4200000000,12,thzmth7w7w7h
27.7200000000,55.4400000000,12,thzmtw60tws0
27.7300000000,55.4600000000,12,thzmy00dzwtm
27.7400000000,55.4800000000,12,thzmy3zm1wy3
27.7500000000,55.5000000000,12,thzmygtz7wzm
27.7600000000,55.5200000000,12,thzmzms3tz0d
27.7700000000,55.5400000000,12,thzmzz6gzz1w
27.7800000000,55.5600000000,12,thzw031w1z6d
27.7900000000,55.5800000000,12,thzw0g007z7z
27.8000000000,55.6000000000,12,thzw1hydtzsg
27.8100000000,55.6200000000,12,thzw1wthzztz
27.8200000000,55.6400000000,12,thzw607z1zzh
27.8300000000,55.6600000000,12,thzw6d63s000
27.8400000000,55.6800000000,12,thzw7h0gy01h
27.8500000000,55.7000000000,12,thzw7mzw0063
27.8600000000,55.7200000000,12,thzw7zy0607m
27.8700000000,55.7400000000,12,thzws3sds0s3
27.8800000000,55.7600000000,12,thzwsg7hy0tw
27.8900000000,55.7800000000,12,thzwtm1z00yd
27.9000000000,55.8000000000,12,thzwtz0360zw
27.9100000000,55.8200000000,12,thzwy0ygs30g
27.9200000000,55.8400000000,12,thzwydtmy31z
27.9300000000,55.8600000000,12,thzwzhs0036g
27.9400000000,55.8800000000,12,thzwzw6d63s0
27.9500000000,55.9000000000,12,thzz001hs3th
27.9600000000,55.9200000000,12,thzz03zwy3y0
27.9700000000,55.9400000000,12,thzz0gy303zh
27.9800000000,55.9600000000,12,thzz1msg6d03
27.9900000000,55.9800000000,12,thzz1z7msd1m
28.0000000000,56.0000000000,12,thzz631zyd63
28.0100000000,56.0200000000,12,thzz6g0d0d7w
28.0200000000,56.0400000000,12,thzz7hzh6dsd
28.0300000000,56.0600000000,12,thzz7wtwsdtw
28.0400000000,56.0800000000,12,thzzs0s0ydyg
28.0500000000,56.1000000000,12,thzzsd6g0dzz
28.0600000000,56.1200000000,12,thzzth1m6g0g
28.0700000000,56.1400000000,12,thzztmzzsg60
28.0800000000,56.1600000000,12,thzztzy3yg7h
28.0900000000,56.1800000000,12,thzzy3th0gs0
28.1000000000,56.2000000000,12,thzzyg7w6gtm
28.1100000000,56.2200000000,12,thzzzm60sgy3
28.1200000000,56.2400000000,12,thzzzz0dygzm
28.1300000000,56.2600000000,12,tm0000zm1h0d
28.1400000000,56.2800000000,12,tm000dtz7h1w
28.1500000000,56.3000000000,12,tm001hs3th6d
28.1600000000,56.3200000000,12,tm001w6gzh7z
28.1700000000,56.3400000000,12,tm00601w1hsg
28.1800000000,56.3600000000,12,tm006d007htz
28.1900000000,56.3800000000,12,tm006gydthzh
28.2000000000,56.4000000000,12,tm007mthzm00
28.2100000000,56.4200000000,12,tm007z7z1m1h
28.2200000000,56.4400000000,12,tm00s3637m63
28.2300000000,56.4600000000,12,tm00sg0gtm7m
28.2400000000,56.4800000000,12,tm00thzmzms3
28.2500000000,56.5000000000,12,tm00twy01mtw
28.2600000000,56.5200000000,12,tm00y0sd7myd
28.2700000000,56.5400000000,12,tm00yd7htmzw
28.2800000000,56.5600000000,12,tm00zh1wzw0g
28.2900000000,56.5800000000,12,tm00zw031w1z
28.3000000000,56.6000000000,12,tm00zzyg7w6g
28.3100000000,56.6200000000,12,tm0303tmtw7z
28.3200000000,56.6400000000,12,tm030g7zzwth
28.3300000000,56.6600000000,12,tm031m6d1wy0
28.3400000000,56.6800000000,12,tm031z1h7wzh
28.3500000000,56.7000000000,12,tm0360zwtz03
28.3600000000,56.7200000000,12,tm036dy0zz1m
28.3700000000,56.7400000000,12,tm037hsg1z63
28.3800000000,56.7600000000,12,tm037w7m7z7w
28.3900000000,56.7800000000,12,tm03s01ztzsd
28.4000000000,56.8000000000,12,tm03sd03zztw
28.4100000000,56.8200000000,12,tm03sgzh1zyg
28.4200000000,56.8400000000,12,tm03tmtw7zzz
